id,address,symbol,amp,poolType,poolTypeVersion,tokensList,totalLiquidity,owner,isBrickable,isPausable,isPausableOrBrickable,network,comment
0x117a3d474976274b37b7b94af5dcade5c90c6e85000000000000000000000381,0x117a3d474976274b37b7b94af5dcade5c90c6e85,bb-DAI+,,ERC4626Linear,3.0,"['0x117a3d474976274b37b7b94af5dcade5c90c6e85', '0x1b224a294920c8c7c534115d3dcb02dc9fb7c0a6', '0xda10009cbd5d07dd0cecc66161fc93d7c9000da1']",263006.181421291212528485894239956,,False,False,False,arbitrum,to be put in recovery mode by the dao
0x11884da90fb4221b3aa288a7741c51ec4fc43b2f000000000000000000000353,0x11884da90fb4221b3aa288a7741c51ec4fc43b2f,TEST,,AaveLinear,4.0,"['0x11884da90fb4221b3aa288a7741c51ec4fc43b2f', '0x82af49447d8a07e3bd95bd0d56f35241523fbab1', '0xb9f8ab3ed3f3acba64bc6cd2dca74b7f38fd7b88']",0,,False,False,False,arbitrum,to be put in recovery mode by the dao
0x19b1c92631405a0a9495ccba0becf4f2e8e908bd000000000000000000000410,0x19b1c92631405a0a9495ccba0becf4f2e8e908bd,TEST,,AaveLinear,5.0,"['0x19b1c92631405a0a9495ccba0becf4f2e8e908bd', '0x82af49447d8a07e3bd95bd0d56f35241523fbab1', '0x8b7854708c0c54f9d7d1ff351d4f84e6de0e134c']",0,,False,False,False,arbitrum,to be put in recovery mode by emergency multisig
0x1d7f0d7c8791210c6f13140939ad61969562afc2000000000000000000000499,0x1d7f0d7c8791210c6f13140939ad61969562afc2,STAR/bbaUSD-BPT,200,ComposableStable,5.0,"['0x1d7f0d7c8791210c6f13140939ad61969562afc2', '0xc19669a405067927865b40ea045a2baabbbe57f5', '0xc6eee8cb7643ec2f05f46d569e9ec8ef8b41b389']",0,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,True,True,arbitrum,to be put in recovery mode by emergency multisig
0x1e550b7764da9638fdd32c8a701364de31f45ee800000000000000000000047c,0x1e550b7764da9638fdd32c8a701364de31f45ee8,BPT-DOLA-USD+,570,ComposableStable,5.0,"['0x1e550b7764da9638fdd32c8a701364de31f45ee8', '0x284eb68520c8fa83361c1a3a5910aec7f873c18b', '0x6a7661795c374c0bfc635934efaddff3a7ee23b6']",0,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,False,True,True,arbitrum,to be put in recovery mode by emergency multisig
0x1fa7f727934226aedab636d62a084931b97d366b000000000000000000000411,0x1fa7f727934226aedab636d62a084931b97d366b,TEST,,YearnLinear,2.0,"['0x1fa7f727934226aedab636d62a084931b97d366b', '0x82af49447d8a07e3bd95bd0d56f35241523fbab1', '0xb15608d28eb43378a7e7780add3fe9bc132baf40']",0,,False,False,False,arbitrum,to be put in recovery mode by emergency multisig
0x23ca0306b21ea71552b148cf3c4db4fc85ae19290000000000000000000000c9,0x23ca0306b21ea71552b148cf3c4db4fc85ae1929,bb-a-testing,,AaveLinear,2.0,"['0x23ca0306b21ea71552b148cf3c4db4fc85ae1929', '0x3209be9c5d9deb285c2db49bf14ea27c443c2b0c', '0xda10009cbd5d07dd0cecc66161fc93d7c9000da1']",0.01,,False,False,False,arbitrum,to be put in recovery mode by emergency multisig
0x284eb68520c8fa83361c1a3a5910aec7f873c18b000000000000000000000380,0x284eb68520c8fa83361c1a3a5910aec7f873c18b,bb-USD+,,ERC4626Linear,3.0,"['0x284eb68520c8fa83361c1a3a5910aec7f873c18b', '0xb86fb1047a955c0186c77ff6263819b37b32440d', '0xff970a61a04b1ca14834a43f5de4533ebddb5cc8']",286617.6288008900008801890227019556,,False,False,False,arbitrum,to be put in recovery mode by the dao
0x2a96254ca32020b20ed3506f8f75318da24709f9000200000000000000000456,0x2a96254ca32020b20ed3506f8f75318da24709f9,50bb-DAI+-50bb-USD+,,Weighted,4.0,"['0x117a3d474976274b37b7b94af5dcade5c90c6e85', '0x284eb68520c8fa83361c1a3a5910aec7f873c18b']",0.000000000001004010306836927342485988890477367,0x02e0c302380aa679189d9caa349a0da5a6a19108,False,False,False,arbitrum,to be put in recovery mode by emergency multisig
0x36942963e3b6f37ecc45a4e72349558514233f0000000000000000000000048a,0x36942963e3b6f37ecc45a4e72349558514233f00,bb-a-MAI,,ERC4626Linear,4.0,"['0x36942963e3b6f37ecc45a4e72349558514233f00', '0x3f56e0c36d275367b8c502090edf38289b3dea0d', '0x5f756955fc1a43d658f4291cf69af16077b5326c']",9.384276229154574442988495782736837,,True,False,True,arbitrum,to be put in recovery mode by emergency multisig
0x3f53a862919ccfa023cb6ace91378a79fb0f6bf500000000000000000000040f,0x3f53a862919ccfa023cb6ace91378a79fb0f6bf5,TEST,,ERC4626Linear,4.0,"['0x3f53a862919ccfa023cb6ace91378a79fb0f6bf5', '0x4be0e4d6184348c5ba845a4010528cfc779610b8', '0x82af49447d8a07e3bd95bd0d56f35241523fbab1']",0,,False,False,False,arbitrum,to be put in recovery mode by emergency multisig
0x40af308e3d07ec769d85eb80afb116525ff4ac99000000000000000000000485,0x40af308e3d07ec769d85eb80afb116525ff4ac99,bb-a-USDCe,,ERC4626Linear,4.0,"['0x40af308e3d07ec769d85eb80afb116525ff4ac99', '0x3a301e7917689b8e8a19498b8a28fc912583490c', '0xff970a61a04b1ca14834a43f5de4533ebddb5cc8']",963325.8409275414024283130644743357,,True,False,True,arbitrum,to be put in recovery mode by emergency multisig
0x418de00ae109e6f874d872658767866d680eaa1900000000000000000000047d,0x418de00ae109e6f874d872658767866d680eaa19,DOLA/bbaUSD-BPT ,200,ComposableStable,5.0,"['0x418de00ae109e6f874d872658767866d680eaa19', '0x6a7661795c374c0bfc635934efaddff3a7ee23b6', '0xc6eee8cb7643ec2f05f46d569e9ec8ef8b41b389']",0.0000000000005007317181275024329588628851857754,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,True,True,arbitrum,to be put in recovery mode by emergency multisig
0x45c4d1376943ab28802b995acffc04903eb5223f000000000000000000000470,0x45c4d1376943ab28802b995acffc04903eb5223f,wstETH-bb-a-WETH-BPT,5000,ComposableStable,5.0,"['0x45c4d1376943ab28802b995acffc04903eb5223f', '0x5979d7b546e38e414f7e9822514be443a4800529', '0xad28940024117b442a9efb6d0f25c8b59e1c950b']",4239022.303462568737016016832400679,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,True,True,arbitrum,to be put in recovery mode by emergency multisig
0x4689122d360c4725d244c5cfea22861333d862e6000100000000000000000468,0x4689122d360c4725d244c5cfea22861333d862e6,SuperAura,,Weighted,4.0,"['0x1509706a6c66ca549ff0cb464de88231ddbe213b', '0x5a7f39435fd9c381e4932fa2047c9a5136a5e3e7', '0xee02583596aee94cccb7e8ccd3921d955f17982a']",6.56334564988341841427403241086481,0xa3f2463bfb45903df1cd74bf6d9998be9128f7b2,True,False,True,arbitrum,to be put in recovery mode by emergency multisig
0x4739e50b59b552d490d3fdc60d200977a38510c0000000000000000000000409,0x4739e50b59b552d490d3fdc60d200977a38510c0,bb-a-USDT,,ERC4626Linear,3.0,"['0x4739e50b59b552d490d3fdc60d200977a38510c0', '0x3c7680dfe7f732ca0279c39ff30fe2eafdae49db', '0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9']",112054.049660538541514471958084,,True,False,True,arbitrum,to be put in recovery mode by the dao
0x49a0e3334496442a9706e481617724e7e37eaa080000000000000000000003ff,0x49a0e3334496442a9706e481617724e7e37eaa08,wstETH-bb-a-WETH-BPT,50,ComposableStable,3.0,"['0x49a0e3334496442a9706e481617724e7e37eaa08', '0x5979d7b546e38e414f7e9822514be443a4800529', '0xda1cd1711743e57dd57102e9e61b75f3587703da']",0.000004549712559866097628038763086646393,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,False,True,arbitrum,pool is already in recovery mode
0x519cce718fcd11ac09194cff4517f12d263be067000000000000000000000382,0x519cce718fcd11ac09194cff4517f12d263be067,BPT-USD+,570,ComposableStable,3.0,"['0x117a3d474976274b37b7b94af5dcade5c90c6e85', '0x284eb68520c8fa83361c1a3a5910aec7f873c18b', '0x519cce718fcd11ac09194cff4517f12d263be067']",2457.739462657448860922176381938596,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,False,False,False,arbitrum,pool is already in recovery mode
0x52cc8389c6b93d740325729cc7c958066cee4262000000000000000000000408,0x52cc8389c6b93d740325729cc7c958066cee4262,bb-a-USDT,,ERC4626Linear,3.0,"['0x52cc8389c6b93d740325729cc7c958066cee4262', '0x0d6135b2cfbae3b1c58368a93b855fa54fa5aae1', '0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9']",0,,False,False,False,arbitrum,to be put in recovery mode by the dao
0x567ecfcb22205d279bb8eed3e066989902bf03d5000000000000000000000452,0x567ecfcb22205d279bb8eed3e066989902bf03d5,DOLA/bbaUSD-BPT,200,ComposableStable,4.0,"['0x567ecfcb22205d279bb8eed3e066989902bf03d5', '0x6a7661795c374c0bfc635934efaddff3a7ee23b6', '0xee02583596aee94cccb7e8ccd3921d955f17982a']",53513.3830548319905029963054876517,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,False,True,arbitrum,pool is already in recovery mode
0x585d95df0231fa08aeee35ff0c16b92fd0ecdc3300020000000000000000045f,0x585d95df0231fa08aeee35ff0c16b92fd0ecdc33,ChadUSD,,Weighted,4.0,"['0xaf88d065e77c8cc2239327c5edb3a432268e5831', '0xee02583596aee94cccb7e8ccd3921d955f17982a']",0.1302769561757609338752960349634844,0x87ba3a22231f93afc81fe09ee287847c077ffabd,True,False,True,arbitrum,to be put in recovery mode by emergency multisig
0x5a7f39435fd9c381e4932fa2047c9a5136a5e3e7000000000000000000000400,0x5a7f39435fd9c381e4932fa2047c9a5136a5e3e7,wstETH-bb-a-WETH-BPT,1000,ComposableStable,3.0,"['0x5979d7b546e38e414f7e9822514be443a4800529', '0x5a7f39435fd9c381e4932fa2047c9a5136a5e3e7', '0xda1cd1711743e57dd57102e9e61b75f3587703da']",70855.82279512616630134818326088307,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,False,True,arbitrum,pool is already in recovery mode
0x5bae72b75caab1f260d21bc028c630140607d6e8000000000000000000000350,0x5bae72b75caab1f260d21bc028c630140607d6e8,bb-rf-USDC,,ERC4626Linear,3.0,"['0x5bae72b75caab1f260d21bc028c630140607d6e8', '0xaeacf641a0342330ec681b57c0a6af0b71d5cbff', '0xff970a61a04b1ca14834a43f5de4533ebddb5cc8']",470.1405043235798550027696784129436,,False,False,False,arbitrum,to be put in recovery mode by the dao
0x5ef36da78e4e256d82bf3723e821104ea3b6a06900020000000000000000049c,0x5ef36da78e4e256d82bf3723e821104ea3b6a069,70STAR-30bb-a-USD,,Weighted,4.0,"['0xc19669a405067927865b40ea045a2baabbbe57f5', '0xee02583596aee94cccb7e8ccd3921d955f17982a']",0,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,False,True,arbitrum,to be put in recovery mode by emergency multisig
0x6cb787a419c3e6ee2e9ff365856c29cd10659113000000000000000000000474,0x6cb787a419c3e6ee2e9ff365856c29cd10659113,bb-a-DAI,,ERC4626Linear,4.0,"['0x6cb787a419c3e6ee2e9ff365856c29cd10659113', '0x426e8778bf7f54b0e4fc703dcca6f26a4e5b71de', '0xda10009cbd5d07dd0cecc66161fc93d7c9000da1']",1785751.801026520948396431010829532,,True,False,True,arbitrum,to be put in recovery mode by emergency multisig
0x7c82a23b4c48d796dee36a9ca215b641c6a8709d000000000000000000000406,0x7c82a23b4c48d796dee36a9ca215b641c6a8709d,bb-a-USDC,,ERC4626Linear,3.0,"['0x7c82a23b4c48d796dee36a9ca215b641c6a8709d', '0xe719aef17468c7e10c0c205be62c990754dff7e5', '0xff970a61a04b1ca14834a43f5de4533ebddb5cc8']",78941.715100737419634483435,,True,False,True,arbitrum,to be put in recovery mode by the dao
0x81fc12c60ee5b753cf5fd0adc342dfb5f3817e3200000000000000000000035d,0x81fc12c60ee5b753cf5fd0adc342dfb5f3817e32,TEST,,YearnLinear,1.0,"['0x81fc12c60ee5b753cf5fd0adc342dfb5f3817e32', '0x1b986138a4f2aa538e79fdec222dad93f8d66703', '0x82af49447d8a07e3bd95bd0d56f35241523fbab1']",0,,False,False,False,arbitrum,to be put in recovery mode by the dao
0x894c82800526e0391e709c0983a5aea3718b7f6d00000000000000000000034f,0x894c82800526e0391e709c0983a5aea3718b7f6d,bb-rf-USDT,,ERC4626Linear,3.0,"['0x894c82800526e0391e709c0983a5aea3718b7f6d', '0x0179bac7493a92ac812730a4c64a0b41b7ea0ecf', '0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9']",353.63804628279918,,False,False,False,arbitrum,to be put in recovery mode by the dao
0x970712708a08e8fb152be4d81b2dc586923f5369000200000000000000000479,0x970712708a08e8fb152be4d81b2dc586923f5369,50ARB-50bb-a-USD,,Weighted,4.0,"['0x912ce59144191c1204e64559fe8253a0e49e6548', '0xee02583596aee94cccb7e8ccd3921d955f17982a']",0.00000000000106019627973889115364781238188407,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,False,True,arbitrum,to be put in recovery mode by emergency multisig
0x9bf7c3b63c77b4b4f2717776f15a4bec1b532a280000000000000000000000c8,0x9bf7c3b63c77b4b4f2717776f15a4bec1b532a28,bb-a-testing,,AaveLinear,2.0,"['0x3209be9c5d9deb285c2db49bf14ea27c443c2b0c', '0x9bf7c3b63c77b4b4f2717776f15a4bec1b532a28', '0xda10009cbd5d07dd0cecc66161fc93d7c9000da1']",0,,False,False,False,arbitrum,to be put in recovery mode by emergency multisig
0x9cebf13bb702f253abf1579294694a1edad00eaa000000000000000000000486,0x9cebf13bb702f253abf1579294694a1edad00eaa,bbaUSDC/bbaUSDCe,5000,ComposableStable,5.0,"['0x40af308e3d07ec769d85eb80afb116525ff4ac99', '0x9cebf13bb702f253abf1579294694a1edad00eaa', '0xbd724eb087d4cc0f61a5fed1fffaf937937e14de']",1804175.697640855529732364217128503,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,True,True,arbitrum,to be put in recovery mode by emergency multisig
0x9e34631547adcf2f8cefa0f5f223955c7b137571000000000000000000000407,0x9e34631547adcf2f8cefa0f5f223955c7b137571,bb-a-DAI,,ERC4626Linear,3.0,"['0x9e34631547adcf2f8cefa0f5f223955c7b137571', '0x345a864ac644c82c2d649491c905c71f240700b2', '0xda10009cbd5d07dd0cecc66161fc93d7c9000da1']",118931.2691692035907996609527459407,,True,False,True,arbitrum,to be put in recovery mode by the dao
0x9fb7d6dcac7b6aa20108bad226c35b85a9e31b63000200000000000000000412,0x9fb7d6dcac7b6aa20108bad226c35b85a9e31b63,50wstETH-BPT-50bbaUSD,,Weighted,3.0,"['0x5a7f39435fd9c381e4932fa2047c9a5136a5e3e7', '0xee02583596aee94cccb7e8ccd3921d955f17982a']",3108.685201444772006202467877293022,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,False,True,arbitrum,to be put in recovery mode by emergency multisig
0xa1ea76c42b2938cfa9abea12357881006c52851300000000000000000000048f,0xa1ea76c42b2938cfa9abea12357881006c528513,DUSD/bbaUSD,500,ComposableStable,5.0,"['0x8ec1877698acf262fe8ad8a295ad94d6ea258988', '0xa1ea76c42b2938cfa9abea12357881006c528513', '0xc6eee8cb7643ec2f05f46d569e9ec8ef8b41b389']",30.12412449564741600528319681603568,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,True,True,arbitrum,to be put in recovery mode by emergency multisig
0xa50f89e9f439fde2a6fe05883721a00475da3c4500000000000000000000048b,0xa50f89e9f439fde2a6fe05883721a00475da3c45,bb-a-MAI/DOLA,100,ComposableStable,5.0,"['0x36942963e3b6f37ecc45a4e72349558514233f00', '0x6a7661795c374c0bfc635934efaddff3a7ee23b6', '0xa50f89e9f439fde2a6fe05883721a00475da3c45']",9.384276229154574442988495782736837,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,True,True,arbitrum,to be put in recovery mode by emergency multisig
0xa612b6aed2e7ca1a3a4f23fbca9128461bbb7718000000000000000000000274,0xa612b6aed2e7ca1a3a4f23fbca9128461bbb7718,TEST,,AaveLinear,3.0,"['0xa612b6aed2e7ca1a3a4f23fbca9128461bbb7718', '0x16ba924752ef283c7946db8a122a6742aa35c1dc', '0x82af49447d8a07e3bd95bd0d56f35241523fbab1']",0,,False,False,False,arbitrum,to be put in recovery mode by emergency multisig
0xa8af146d79ac0bb981e4e0d8b788ec5711b1d5d000000000000000000000047b,0xa8af146d79ac0bb981e4e0d8b788ec5711b1d5d0,BPT-USD+,5000,ComposableStable,5.0,"['0x117a3d474976274b37b7b94af5dcade5c90c6e85', '0x284eb68520c8fa83361c1a3a5910aec7f873c18b', '0xa8af146d79ac0bb981e4e0d8b788ec5711b1d5d0']",547160.3787051687582496862770951986,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,False,True,True,arbitrum,to be put in recovery mode by emergency multisig
0xad28940024117b442a9efb6d0f25c8b59e1c950b00000000000000000000046f,0xad28940024117b442a9efb6d0f25c8b59e1c950b,bb-a-WETH,,ERC4626Linear,4.0,"['0xad28940024117b442a9efb6d0f25c8b59e1c950b', '0x18468b6eba332285c6d9bb03fe7fb52e108c4596', '0x82af49447d8a07e3bd95bd0d56f35241523fbab1']",4695966.380469108643436428842446109,,True,False,True,arbitrum,to be put in recovery mode by emergency multisig
0xae646817e458c0be890b81e8d880206710e3c44e00000000000000000000039d,0xae646817e458c0be890b81e8d880206710e3c44e,TEST-bb-f-USDC,,ERC4626Linear,3.0,"['0xae646817e458c0be890b81e8d880206710e3c44e', '0xf08cc15597f091129228982b61928a01ca7cc939', '0xff970a61a04b1ca14834a43f5de4533ebddb5cc8']",0,,False,False,False,arbitrum,to be put in recovery mode by the dao
0xaef2c171dbe64b0c18977e16e70bfd29d4ee0256000000000000000000000351,0xaef2c171dbe64b0c18977e16e70bfd29d4ee0256,bb-rf-USDC,,ERC4626Linear,3.0,"['0xaef2c171dbe64b0c18977e16e70bfd29d4ee0256', '0xaeacf641a0342330ec681b57c0a6af0b71d5cbff', '0xff970a61a04b1ca14834a43f5de4533ebddb5cc8']",0,,False,False,False,arbitrum,to be put in recovery mode by the dao
0xbbf9d705b75f408cfcaee91da32966124d2c6f7d00000000000000000000047e,0xbbf9d705b75f408cfcaee91da32966124d2c6f7d,DOLA/bbaUSD-BPT ,200,ComposableStable,5.0,"['0x6a7661795c374c0bfc635934efaddff3a7ee23b6', '0xbbf9d705b75f408cfcaee91da32966124d2c6f7d', '0xc6eee8cb7643ec2f05f46d569e9ec8ef8b41b389']",160683.347210557716963477154619104,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,True,True,arbitrum,to be put in recovery mode by emergency multisig
0xbd724eb087d4cc0f61a5fed1fffaf937937e14de000000000000000000000473,0xbd724eb087d4cc0f61a5fed1fffaf937937e14de,bb-a-USDC,,ERC4626Linear,4.0,"['0xbd724eb087d4cc0f61a5fed1fffaf937937e14de', '0xaf88d065e77c8cc2239327c5edb3a432268e5831', '0xbde67e089886ec0e615d6f054bc6f746189a3d56']",2269832.112359229452188943934050649,,True,False,True,arbitrum,to be put in recovery mode by emergency multisig
0xbe0f30217be1e981add883848d0773a86d2d2cd4000000000000000000000471,0xbe0f30217be1e981add883848d0773a86d2d2cd4,rETH-bb-a-WETH-BPT,1500,ComposableStable,5.0,"['0xad28940024117b442a9efb6d0f25c8b59e1c950b', '0xbe0f30217be1e981add883848d0773a86d2d2cd4', '0xec70dcb4a1efa46b8f2d97c310c9c4790ba5ffa8']",4153351.895750884815729910172279226,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,True,True,arbitrum,to be put in recovery mode by emergency multisig
0xc46be4b8bb6b5a3d3120660efae9c5416318ed40000000000000000000000472,0xc46be4b8bb6b5a3d3120660efae9c5416318ed40,bb-a-USDT,,ERC4626Linear,4.0,"['0xc46be4b8bb6b5a3d3120660efae9c5416318ed40', '0x8b5541b773dd781852940490b0c3dc1a8cdb6a87', '0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9']",3852578.954516955257519631718695522,,True,False,True,arbitrum,to be put in recovery mode by emergency multisig
0xc69771058481551261709d8db44977e9afde645000010000000000000000042a,0xc69771058481551261709d8db44977e9afde6450,40WBTC-40wstETH-bb-a-WETH-BPT-20bb-a-USD,,Weighted,4.0,"['0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f', '0x5a7f39435fd9c381e4932fa2047c9a5136a5e3e7', '0xee02583596aee94cccb7e8ccd3921d955f17982a']",986.8337268187333083001177093268084,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,False,True,arbitrum,to be put in recovery mode by emergency multisig
0xc6eee8cb7643ec2f05f46d569e9ec8ef8b41b389000000000000000000000475,0xc6eee8cb7643ec2f05f46d569e9ec8ef8b41b389,bb-a-USD,5000,ComposableStable,5.0,"['0x6cb787a419c3e6ee2e9ff365856c29cd10659113', '0xbd724eb087d4cc0f61a5fed1fffaf937937e14de', '0xc46be4b8bb6b5a3d3120660efae9c5416318ed40', '0xc6eee8cb7643ec2f05f46d569e9ec8ef8b41b389']",7067320.937708409077408462913145178,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,True,True,arbitrum,to be put in recovery mode by emergency multisig
0xcaf7ac72f5866b9558f4547e9c5e366a2c851c9a00000000000000000000049a,0xcaf7ac72f5866b9558f4547e9c5e366a2c851c9a,STAR/bbaUSD-BPT,200,ComposableStable,5.0,"['0xc19669a405067927865b40ea045a2baabbbe57f5', '0xc6eee8cb7643ec2f05f46d569e9ec8ef8b41b389', '0xcaf7ac72f5866b9558f4547e9c5e366a2c851c9a']",0,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,True,True,arbitrum,to be put in recovery mode by emergency multisig
0xcba9ff45cfb9ce238afde32b0148eb82cbe635620000000000000000000003fd,0xcba9ff45cfb9ce238afde32b0148eb82cbe63562,rETH-bb-a-WETH-BPT,600,ComposableStable,3.0,"['0xcba9ff45cfb9ce238afde32b0148eb82cbe63562', '0xda1cd1711743e57dd57102e9e61b75f3587703da', '0xec70dcb4a1efa46b8f2d97c310c9c4790ba5ffa8']",369832.7125360425330749153799539843,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,False,True,arbitrum,pool is already in recovery mode
0xcf8b555b7754556cf2ac2165e77ee23ed8517d7900020000000000000000045e,0xcf8b555b7754556cf2ac2165e77ee23ed8517d79,ChadAura,,Weighted,4.0,"['0x1509706a6c66ca549ff0cb464de88231ddbe213b', '0xee02583596aee94cccb7e8ccd3921d955f17982a']",32.00525248466137459260375530138793,0xa3f2463bfb45903df1cd74bf6d9998be9128f7b2,True,False,True,arbitrum,to be put in recovery mode by emergency multisig
0xd0dc20e6342db2de82692b8dc842301ff9121805000200000000000000000454,0xd0dc20e6342db2de82692b8dc842301ff9121805,80NFTE-20WETH-bb-BPT,,Weighted,4.0,"['0x5a7f39435fd9c381e4932fa2047c9a5136a5e3e7', '0xb261104a83887ae92392fb5ce5899fcfe5481456']",1018.978642109334428322295314057577,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,False,True,arbitrum,to be put in recovery mode by emergency multisig
0xd3d5d45f4edf82ba0dfaf061d230766032a10e07000200000000000000000413,0xd3d5d45f4edf82ba0dfaf061d230766032a10e07,50STG-50bbaUSD,,Weighted,3.0,"['0x6694340fc020c5e6b96567843da2df01b2ce1eb6', '0xee02583596aee94cccb7e8ccd3921d955f17982a']",82.61467524212832811102028813517504,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,False,True,arbitrum,to be put in recovery mode by emergency multisig
0xd6d20527c7b0669989ee082b9d3a1c63af742290000000000000000000000483,0xd6d20527c7b0669989ee082b9d3a1c63af742290,BPT-DOLA-USD+,570,ComposableStable,5.0,"['0x284eb68520c8fa83361c1a3a5910aec7f873c18b', '0x6a7661795c374c0bfc635934efaddff3a7ee23b6', '0xd6d20527c7b0669989ee082b9d3a1c63af742290']",0.1176084173619242272199728335497353,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,False,True,True,arbitrum,to be put in recovery mode by emergency multisig
0xda1cd1711743e57dd57102e9e61b75f3587703da0000000000000000000003fc,0xda1cd1711743e57dd57102e9e61b75f3587703da,bb-a-WETH,,ERC4626Linear,3.0,"['0xda1cd1711743e57dd57102e9e61b75f3587703da', '0x18c100415988bef4354effad1188d1c22041b046', '0x82af49447d8a07e3bd95bd0d56f35241523fbab1']",384157.552146830689897324568007551,,True,False,True,arbitrum,to be put in recovery mode by the dao
0xe1fb90d0d3b47e551d494d7ebe8f209753526b0100000000000000000000034e,0xe1fb90d0d3b47e551d494d7ebe8f209753526b01,bb-rf-DAI,,ERC4626Linear,3.0,"['0xe1fb90d0d3b47e551d494d7ebe8f209753526b01', '0x12f256109e744081f633a827be80e06d97ff7447', '0xda10009cbd5d07dd0cecc66161fc93d7c9000da1']",520.2452126516800389421468736507229,,False,False,False,arbitrum,to be put in recovery mode by the dao
0xee02583596aee94cccb7e8ccd3921d955f17982a00000000000000000000040a,0xee02583596aee94cccb7e8ccd3921d955f17982a,bb-a-USD,2000,ComposableStable,3.0,"['0x4739e50b59b552d490d3fdc60d200977a38510c0', '0x7c82a23b4c48d796dee36a9ca215b641c6a8709d', '0x9e34631547adcf2f8cefa0f5f223955c7b137571', '0xee02583596aee94cccb7e8ccd3921d955f17982a']",309927.0339615491566339885064894121,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,False,True,arbitrum,pool is already in recovery mode
0xf984eb2b8a7ef780245a797a2fccd82f346409ca00000000000000000000034d,0xf984eb2b8a7ef780245a797a2fccd82f346409ca,TEST,,ERC4626Linear,3.0,"['0xf984eb2b8a7ef780245a797a2fccd82f346409ca', '0x62aab12865d7281048c337d53a4dde9d770321e6', '0x82af49447d8a07e3bd95bd0d56f35241523fbab1']",0,,False,False,False,arbitrum,to be put in recovery mode by the dao
0xff8f84e8c87532af96aef5582ee451572233678b000200000000000000000478,0xff8f84e8c87532af96aef5582ee451572233678b,50BAL-50ARB,,Weighted,4.0,"['0x5a7f39435fd9c381e4932fa2047c9a5136a5e3e7', '0xee02583596aee94cccb7e8ccd3921d955f17982a']",0.00000000004230624354808827202480513643341265,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,False,True,arbitrum,to be put in recovery mode by emergency multisig
0x055a4cfa8cd9ced1d7bc9ae5eb46c404c130e46d0000000000000000000000cd,0x055a4cfa8cd9ced1d7bc9ae5eb46c404c130e46d,bb-rf-soWBTC,,ReaperLinear,3.0,"['0x055a4cfa8cd9ced1d7bc9ae5eb46c404c130e46d', '0x68f180fcce6836688e9084f035309e29bf0a2095', '0x73e51b0368ef8bd0070b12dd992c54aa53bcb5f4']",0.9538816409947783450722371307557332,,False,False,False,optimism,to be put in recovery mode by the dao
